Num_Acc,catr,circ,nbv,prof,plan,larrout,surf,infra,situ,vma
202300009806,4,3,-1.0,1,1,-1.0,1,0,1,-1
202300009806,4,1,1.0,1,1,-1.0,1,0,1,30
202300009807,4,2,2.0,1,1,-1.0,1,0,1,30
202300009808,4,1,2.0,1,1,-1.0,1,-1,5,30
202300009809,4,2,2.0,1,1,-1.0,1,0,1,30
202300009809,4,1,1.0,1,1,-1.0,1,0,1,30
202300009810,4,1,2.0,1,1,-1.0,1,0,1,50
202300009810,4,2,2.0,1,1,-1.0,1,0,1,50
202300009811,3,2,2.0,1,1,-1.0,1,0,1,50
202300009811,3,1,1.0,1,1,-1.0,1,0,1,50
202300009812,3,3,2.0,1,1,-1.0,1,0,1,50
202300009812,3,2,2.0,2,1,-1.0,1,0,1,50
202300009813,3,1,1.0,2,1,-1.0,1,0,5,50
202300009814,3,1,1.0,1,1,-1.0,1,0,1,50
202300009815,4,1,1.0,1,3,-1.0,1,9,1,30
202300009816,4,2,2.0,1,1,-1.0,1,0,1,50
202300009817,3,2,2.0,1,1,-1.0,1,0,1,30
202300009818,4,2,2.0,4,1,-1.0,1,0,1,50
202300009819,3,2,4.0,1,1,-1.0,1,0,1,50
202300009819,3,3,4.0,1,1,-1.0,1,0,1,50
202300009820,4,1,0.0,2,1,0.0,1,0,1,50
202300009821,3,3,0.0,1,1,0.0,1,0,4,50
202300009822,4,2,2.0,1,1,-1.0,1,0,1,50
202300009823,4,2,2.0,1,1,-1.0,1,0,1,50
202300009824,3,1,1.0,1,1,-1.0,1,9,5,50
202300009825,3,2,2.0,2,1,-1.0,1,0,1,50
202300009825,3,2,1.0,2,1,-1.0,1,0,1,30
202300009826,3,2,2.0,1,1,-1.0,1,0,1,50
202300009827,3,2,2.0,1,1,-1.0,1,0,1,50
202300009828,4,2,2.0,1,1,-1.0,1,0,1,-1
202300009829,3,2,2.0,1,1,-1.0,1,4,1,50
202300009830,3,2,2.0,1,1,-1.0,1,5,1,80
202300009831,2,3,4.0,1,1,-1.0,1,0,1,110
202300009832,3,-1,2.0,1,1,-1.0,1,0,1,70
202300009833,2,3,4.0,1,1,-1.0,1,0,8,90
202300009834,1,1,4.0,1,1,-1.0,1,0,1,90
202300009835,1,1,5.0,1,1,21.0,1,1,1,90
202300009836,4,2,2.0,2,1,-1.0,1,5,1,50
202300009836,4,3,2.0,2,1,-1.0,1,0,1,30
202300009837,3,-1,2.0,2,4,-1.0,1,0,8,30
202300009838,3,2,2.0,1,1,-1.0,1,0,1,50
202300009839,4,2,8.0,1,1,-1.0,2,0,1,50
202300009840,1,1,1.0,2,1,-1.0,1,0,1,50
202300009841,3,2,4.0,1,1,-1.0,2,0,1,60
202300009842,4,1,1.0,2,3,-1.0,2,1,6,30
202300009843,2,3,4.0,1,1,-1.0,1,0,1,80
202300009844,3,2,2.0,1,1,-1.0,1,0,1,50
202300009845,3,2,2.0,1,1,-1.0,1,0,1,50
202300009846,4,-1,-1.0,1,1,-1.0,1,0,1,50
202300009847,4,2,2.0,2,1,-1.0,1,9,5,50
202300009848,3,2,2.0,3,3,-1.0,1,0,1,50
202300009849,3,2,2.0,1,4,-1.0,1,0,3,70
202300009850,4,-1,2.0,1,1,-1.0,1,5,1,30
202300009850,4,-1,2.0,1,1,-1.0,1,0,1,30
202300009851,7,2,2.0,1,1,-1.0,1,-1,1,50
202300009851,7,1,1.0,1,1,-1.0,1,0,1,50
202300009852,7,2,4.0,1,1,3.5,1,-1,1,50
202300009853,4,2,2.0,1,3,-1.0,1,0,1,50
202300009854,7,2,5.0,1,1,-1.0,1,0,1,50
202300009855,4,2,2.0,1,1,-1.0,1,0,1,30
202300009856,4,3,2.0,1,1,-1.0,1,5,1,50
202300009856,4,2,2.0,1,1,-1.0,1,5,1,50
202300009857,4,-1,2.0,1,1,-1.0,2,9,1,50
202300009858,4,2,2.0,1,1,-1.0,2,0,1,30
202300009859,3,2,5.0,1,1,7.0,1,0,1,50
202300009859,3,2,2.0,1,1,-1.0,1,0,1,-1
202300009860,7,3,6.0,1,3,-1.0,1,0,4,50
202300009861,4,1,1.0,1,1,-1.0,1,0,6,30
202300009861,4,1,1.0,1,1,-1.0,1,0,1,30
202300009862,4,1,2.0,1,1,-1.0,1,0,1,30
202300009862,4,2,0.0,1,1,-1.0,1,0,1,30
202300009863,4,2,2.0,1,1,-1.0,1,0,1,50
202300009864,4,2,1.0,1,1,-1.0,1,0,1,30
202300009865,4,2,2.0,1,1,-1.0,1,0,1,30
202300009865,4,3,2.0,1,1,-1.0,1,0,1,30
202300009866,3,2,2.0,1,2,-1.0,1,-1,1,50
202300009867,4,1,0.0,1,1,-1.0,2,0,1,50
202300009867,4,1,3.0,2,1,-1.0,2,0,1,50
202300009868,4,2,4.0,1,3,-1.0,1,0,1,50
202300009869,4,1,1.0,1,1,-1.0,1,0,1,50
202300009870,4,3,4.0,1,1,-1.0,2,5,1,30
202300009870,4,1,1.0,1,1,-1.0,2,5,1,30
202300009871,4,3,4.0,2,1,-1.0,1,0,6,50
202300009872,4,2,2.0,1,1,-1.0,1,0,1,50
202300009873,3,4,1.0,1,3,-1.0,1,5,1,50
202300009874,4,-1,1.0,1,1,-1.0,1,0,1,50
202300009875,4,-1,2.0,1,1,-1.0,1,0,1,70
202300009876,4,2,2.0,1,4,-1.0,1,0,1,70
202300009877,4,2,-1.0,2,1,-1.0,2,5,1,-1
202300009877,4,2,4.0,2,1,-1.0,2,0,1,50
202300009878,4,2,2.0,1,1,-1.0,1,0,1,50
202300009878,4,1,0.0,1,1,-1.0,1,0,1,50
202300009879,3,1,2.0,2,3,-1.0,1,0,1,50
202300009879,3,-1,2.0,1,3,-1.0,1,2,1,50
202300009880,2,2,2.0,1,1,7.0,1,3,1,50
202300009880,2,1,2.0,2,2,7.0,1,3,1,50
202300009881,4,1,4.0,1,1,-1.0,1,0,1,70
202300009882,4,1,-1.0,1,1,-1.0,1,0,1,30
202300009882,4,-1,0.0,1,1,-1.0,1,0,1,30
202300009883,4,1,1.0,1,1,-1.0,1,0,1,30
202300009884,4,3,5.0,1,1,-1.0,1,1,1,30
202300009885,4,2,4.0,1,1,-1.0,1,0,1,50
202300009885,4,1,3.0,1,1,-1.0,1,0,1,30
202300009886,4,1,2.0,1,1,-1.0,1,5,5,30
202300009887,4,1,0.0,1,1,-1.0,1,0,1,30
202300009887,4,2,-1.0,1,1,-1.0,1,0,1,30
202300009888,4,2,4.0,1,1,-1.0,1,0,1,50
202300009888,4,1,1.0,1,1,-1.0,1,0,1,-1
202300009889,3,2,3.0,1,1,-1.0,1,5,1,30
202300009889,3,2,2.0,1,1,-1.0,1,5,1,30
202300009890,3,3,2.0,1,1,-1.0,2,0,1,50
202300009891,3,3,2.0,1,1,-1.0,1,9,1,50
202300009891,3,2,2.0,1,1,-1.0,1,9,1,-1
202300009892,9,1,2.0,1,1,-1.0,1,0,1,50
202300009893,3,2,2.0,1,1,-1.0,1,0,1,-1
202300009893,3,2,2.0,1,1,9.0,1,0,1,50
202300009894,3,3,4.0,1,1,-1.0,1,0,1,50
202300009895,3,2,2.0,1,1,-1.0,1,0,1,50
202300009895,3,1,1.0,1,1,-1.0,1,0,1,50
202300009896,3,2,2.0,1,1,-1.0,1,0,1,50
202300009897,3,2,4.0,1,1,-1.0,1,0,1,50
202300009898,3,-1,3.0,1,1,-1.0,1,0,1,50
202300009899,3,2,4.0,1,1,-1.0,1,0,1,50
202300009900,4,2,2.0,1,1,-1.0,1,0,1,30
202300009901,3,2,2.0,2,2,5.5,1,0,3,70
202300009902,3,3,2.0,4,3,-1.0,2,9,1,50
202300009903,3,2,2.0,1,1,4.0,2,5,1,90
202300009903,3,2,2.0,1,1,5.5,2,5,1,90
202300009904,2,3,4.0,1,1,-1.0,1,0,1,70
202300009905,4,2,2.0,2,2,-1.0,1,0,1,80
202300009906,3,2,2.0,2,3,5.0,1,0,3,90
202300009907,3,2,2.0,1,3,4.0,1,0,1,80
202300009908,3,2,2.0,1,1,6.23,1,0,1,80
202300009909,3,2,2.0,1,3,6.0,1,0,3,80
202300009910,3,2,2.0,2,2,-1.0,2,0,3,90
202300009911,4,2,2.0,1,1,-1.0,1,0,1,50
202300009911,4,2,-1.0,1,1,-1.0,1,0,1,-1
202300009912,3,2,2.0,1,2,5.5,1,0,1,90
202300009913,3,2,2.0,1,1,4.0,2,0,3,80
202300009914,3,2,2.0,1,1,7.0,1,0,1,80
202300009915,4,2,-1.0,1,1,-1.0,1,0,1,50
202300009915,4,2,2.0,1,1,-1.0,1,0,1,50
202300009916,3,3,4.0,1,1,-1.0,1,0,1,90
202300009917,3,2,2.0,1,2,5.5,1,0,1,80
202300009918,4,2,2.0,2,1,-1.0,9,0,1,50
202300009919,3,2,2.0,1,1,-1.0,1,0,1,80
202300009920,3,2,2.0,4,1,5.0,1,0,3,80
202300009921,2,2,2.0,2,1,7.0,1,0,1,80
202300009922,3,2,2.0,1,2,7.0,1,0,1,90
202300009923,3,2,1.0,1,1,3.0,1,0,4,50
202300009924,4,2,2.0,1,1,-1.0,1,5,1,-1
202300009924,4,2,-1.0,3,1,-1.0,1,5,1,-1
202300009925,3,2,2.0,3,3,5.5,1,0,1,50
202300009926,4,2,2.0,2,3,-1.0,1,0,8,50
202300009927,3,2,2.0,1,1,7.0,1,0,1,50
202300009928,3,2,2.0,1,3,5.5,1,0,1,80
202300009929,3,2,2.0,2,3,5.5,1,0,1,80
202300009930,2,2,2.0,1,3,-1.0,1,0,1,60
202300009931,3,2,2.0,2,2,7.0,1,5,1,90
202300009931,3,2,2.0,1,1,-1.0,1,0,1,80
202300009932,3,-1,1.0,1,1,-1.0,1,0,1,-1
202300009933,3,2,2.0,1,1,4.0,1,0,3,70
202300009934,3,1,2.0,1,1,4.0,1,0,1,-1
202300009934,3,2,2.0,1,1,7.0,1,0,1,-1
202300009935,4,2,2.0,1,3,-1.0,1,0,3,50
202300009936,3,2,2.0,2,4,5.5,1,0,1,80
202300009937,3,-1,2.0,1,1,-1.0,1,0,1,80
202300009937,3,-1,2.0,1,1,-1.0,1,0,1,50
202300009938,3,2,2.0,1,3,5.5,1,0,1,70
202300009939,2,1,2.0,1,1,10.5,1,0,1,70
202300009940,4,2,2.0,1,1,-1.0,1,0,3,50
202300009941,4,3,2.0,1,2,-1.0,1,0,1,70
202300009942,3,2,2.0,1,1,7.0,1,5,1,80
202300009942,3,-1,-1.0,-1,-1,-1.0,1,-1,1,-1
202300009943,3,2,2.0,1,2,5.0,1,0,3,80
202300009944,3,2,2.0,3,4,4.0,1,0,3,80
202300009945,1,-1,3.0,1,1,10.0,1,0,1,90
202300009946,1,-1,3.0,1,1,13.5,1,0,1,90
202300009947,1,3,2.0,1,1,10.0,1,0,1,90
202300009948,1,1,3.0,2,2,-1.0,1,0,1,110
202300009949,1,3,4.0,4,1,-1.0,1,0,1,90
202300009950,1,1,3.0,3,1,14.0,1,0,1,110
202300009951,1,1,4.0,1,1,-1.0,1,0,1,90
202300009952,1,1,2.0,1,2,10.5,1,0,1,110
202300009953,1,1,3.0,1,1,10.5,1,1,1,70
202300009954,1,3,3.0,1,1,13.5,1,0,1,110
202300009955,1,3,4.0,1,3,17.5,1,0,1,110
202300009956,1,1,3.0,4,1,14.0,1,3,1,70
202300009957,1,3,8.0,1,1,-1.0,2,1,1,90
202300009958,3,2,2.0,1,1,-1.0,2,0,1,50
202300009959,3,2,1.0,1,1,-1.0,1,0,1,50
202300009960,4,1,1.0,1,1,-1.0,2,0,1,30
202300009960,4,1,2.0,1,1,-1.0,2,0,1,30
202300009961,4,2,2.0,2,1,-1.0,1,0,1,30
202300009961,4,2,2.0,1,1,-1.0,1,0,1,30
202300009962,4,2,3.0,2,2,-1.0,9,0,6,30
202300009962,4,2,4.0,4,3,-1.0,1,1,6,30
202300009963,4,2,2.0,1,1,-1.0,1,0,1,50
202300009964,4,2,2.0,1,1,-1.0,1,9,4,50
202300009965,3,2,2.0,1,1,-1.0,1,0,3,80
202300009966,4,1,1.0,1,1,-1.0,1,0,1,30
202300009967,4,1,1.0,1,1,-1.0,1,5,1,30
202300009968,7,1,2.0,2,1,-1.0,1,0,1,50
202300009968,7,2,2.0,1,1,-1.0,1,0,1,50
202300009969,4,2,2.0,1,1,-1.0,1,5,6,30
202300009970,3,3,1.0,1,1,3.0,1,1,1,50
202300009971,4,2,3.0,1,1,-1.0,1,0,1,50
202300009972,3,1,4.0,3,1,-1.0,1,9,8,70
202300009973,7,2,1.0,2,2,3.5,1,0,3,80
202300009974,2,3,4.0,1,1,-1.0,2,5,1,70
202300009974,2,2,2.0,1,1,-1.0,2,0,1,50
202300009975,4,1,1.0,1,2,-1.0,1,0,1,50
202300009975,4,1,1.0,2,1,-1.0,1,0,1,50
202300009976,4,3,4.0,1,1,-1.0,1,5,5,50
202300009976,4,1,1.0,1,1,-1.0,1,5,1,50
202300009977,4,2,2.0,1,1,-1.0,1,0,1,50
202300009978,2,3,4.0,1,1,10.5,1,0,1,90
202300009979,3,1,0.0,1,2,0.0,1,5,1,50
202300009980,4,2,2.0,2,1,-1.0,1,0,4,50
202300009981,3,2,2.0,1,1,-1.0,1,0,1,50
202300009981,3,2,2.0,1,1,7.0,1,0,1,50
202300009982,3,2,-1.0,1,1,-1.0,1,0,1,-1
202300009982,3,2,2.0,1,1,7.0,1,0,1,50
202300009983,3,2,2.0,1,1,-1.0,1,0,1,30
202300009983,3,2,-1.0,1,1,-1.0,1,0,1,-1
202300009984,4,2,2.0,1,1,-1.0,1,0,1,50
202300009985,4,2,2.0,1,1,-1.0,1,8,1,50
202300009986,4,2,2.0,2,1,-1.0,1,0,1,50
202300009987,2,1,3.0,2,1,10.5,1,0,1,90
202300009988,4,2,2.0,1,1,-1.0,1,0,1,50
202300009989,4,1,1.0,1,3,-1.0,1,0,1,50
202300009990,4,2,2.0,3,1,-1.0,1,0,1,50
202300009990,4,2,2.0,1,1,-1.0,1,0,1,50
202300009991,4,2,2.0,1,1,-1.0,1,0,8,50
202300009991,4,2,2.0,1,1,-1.0,1,0,1,50
202300009992,4,2,2.0,1,1,-1.0,1,0,1,50
202300009992,4,-1,2.0,1,1,-1.0,1,0,1,50
202300009993,4,2,2.0,1,1,-1.0,2,0,1,50
202300009994,3,2,-1.0,1,1,-1.0,1,0,1,-1
202300009994,3,2,2.0,1,1,-1.0,1,5,1,30
202300009995,4,2,2.0,1,1,-1.0,1,0,1,30
202300009995,4,2,3.0,1,1,-1.0,1,0,1,50
202300009996,7,2,3.0,1,1,9.0,1,0,1,50
202300009997,2,2,3.0,1,1,-1.0,1,0,1,50
202300009997,2,2,2.0,1,1,-1.0,1,0,1,50
202300009998,4,-1,2.0,1,1,-1.0,1,0,1,30
202300009999,3,2,2.0,1,1,-1.0,1,0,1,70
202300010000,4,1,1.0,1,1,-1.0,1,5,1,30
202300010000,4,2,3.0,1,1,-1.0,1,5,1,30
202300010001,4,1,4.0,1,1,-1.0,1,0,1,70
202300010002,3,1,1.0,1,2,7.0,2,5,1,50
202300010003,4,2,-1.0,1,1,3.5,1,0,1,50
202300010003,4,2,2.0,2,1,-1.0,1,-1,1,50
202300010004,4,-1,3.0,1,1,-1.0,1,0,1,70
202300010005,3,2,0.0,2,1,0.0,1,0,1,50
202300010005,3,3,0.0,2,1,0.0,1,0,1,50
202300010006,4,2,2.0,1,1,-1.0,1,0,1,30
202300010007,3,2,2.0,3,1,-1.0,1,0,1,50
202300010007,3,2,2.0,2,1,7.0,1,0,1,50
202300010008,4,2,2.0,1,1,-1.0,2,0,1,50
202300010009,4,2,2.0,1,1,-1.0,1,0,1,50
202300010009,4,2,2.0,2,1,-1.0,1,0,1,50
202300010010,4,2,2.0,1,1,-1.0,2,0,1,50
202300010011,4,1,1.0,1,1,-1.0,1,0,1,30
202300010012,4,3,6.0,1,1,-1.0,2,0,1,50
202300010012,4,2,4.0,1,1,-1.0,2,0,1,50
202300010013,4,3,4.0,1,1,0.0,1,0,1,50
202300010014,4,1,1.0,1,1,-1.0,1,0,1,30
202300010014,4,1,-1.0,1,1,-1.0,1,0,1,30
202300010015,4,2,8.0,1,1,-1.0,1,6,4,50
202300010016,4,3,2.0,1,1,-1.0,1,0,1,50
202300010017,4,2,4.0,1,1,-1.0,1,0,1,50
202300010018,4,2,4.0,1,1,-1.0,1,0,1,30
202300010019,4,4,5.0,1,1,-1.0,1,0,1,30
202300010020,4,2,2.0,1,1,-1.0,1,0,5,30
202300010020,4,2,1.0,1,1,-1.0,1,0,5,30
202300010021,4,3,1.0,1,1,-1.0,1,0,1,30
202300010022,4,2,2.0,1,1,-1.0,1,0,1,50
202300010023,4,1,1.0,1,1,-1.0,1,0,1,30
202300010023,4,1,2.0,1,1,-1.0,1,0,1,30
202300010024,4,-1,4.0,1,3,-1.0,1,5,1,50
202300010024,4,-1,0.0,1,3,-1.0,1,5,1,50
202300010025,4,2,2.0,1,1,-1.0,1,5,1,30
202300010026,4,2,2.0,1,1,-1.0,1,0,1,30
202300010026,4,2,4.0,1,1,-1.0,1,0,1,30
202300010027,4,3,2.0,1,1,-1.0,1,0,1,50
202300010027,4,1,3.0,1,1,-1.0,1,0,1,50
202300010028,4,2,2.0,1,1,-1.0,2,5,1,50
202300010028,4,-1,2.0,1,1,-1.0,2,0,1,50
202300010029,3,-1,2.0,1,1,-1.0,1,0,1,50
202300010030,2,1,1.0,1,3,-1.0,1,0,1,50
202300010031,2,1,0.0,1,1,0.0,1,2,1,50
202300010031,2,2,0.0,1,3,0.0,1,2,1,50
202300010032,3,2,2.0,2,1,-1.0,2,0,1,50
202300010033,4,2,2.0,1,1,-1.0,1,0,1,50
202300010034,3,2,2.0,1,2,-1.0,1,5,8,50
202300010034,3,2,-1.0,1,1,-1.0,1,5,1,-1
202300010035,4,2,2.0,2,4,-1.0,9,0,1,50
202300010036,3,1,1.0,4,1,-1.0,1,0,1,30
202300010037,4,1,2.0,1,1,-1.0,1,0,1,50
202300010038,4,2,4.0,1,1,-1.0,1,6,1,50
202300010039,4,2,2.0,1,3,-1.0,1,0,1,50
202300010040,3,2,2.0,2,1,5.5,1,0,3,90
202300010041,3,2,2.0,2,1,5.0,1,0,1,50
202300010042,4,1,1.0,1,2,-1.0,1,5,1,70
202300010043,3,2,2.0,2,1,6.0,1,0,1,50
202300010044,4,2,2.0,1,1,-1.0,1,0,1,50
202300010045,4,1,4.0,1,1,-1.0,2,0,1,70
202300010046,4,1,3.0,1,1,-1.0,1,0,1,70
202300010047,4,2,2.0,1,1,-1.0,1,0,1,50
202300010048,4,1,4.0,1,1,-1.0,1,0,1,70
202300010049,4,1,4.0,1,1,-1.0,1,0,1,70
202300010050,4,2,2.0,1,1,-1.0,1,0,1,50
202300010051,4,1,4.0,1,1,-1.0,1,0,1,70
202300010052,4,1,3.0,1,1,-1.0,2,5,1,30
202300010053,3,2,3.0,1,1,-1.0,1,0,1,50
202300010053,3,1,1.0,1,1,-1.0,1,0,1,-1
202300010054,4,1,1.0,1,1,-1.0,2,0,4,30
202300010055,4,-1,2.0,1,1,-1.0,2,0,1,30
202300010056,3,2,2.0,2,3,5.0,1,0,1,50
202300010056,3,2,2.0,2,1,-1.0,1,0,1,50
202300010057,4,2,2.0,4,1,-1.0,2,0,1,30
202300010057,4,-1,-1.0,4,1,-1.0,2,0,1,30
202300010058,4,2,2.0,1,1,-1.0,1,0,5,-1
202300010058,4,1,1.0,1,1,-1.0,1,6,5,30
202300010059,4,2,5.0,1,1,-1.0,2,8,1,50
202300010059,4,1,4.0,1,1,-1.0,2,8,1,30
202300010060,4,1,-1.0,1,1,-1.0,1,0,1,30
202300010060,4,1,4.0,1,1,-1.0,1,2,1,30
202300010061,4,1,1.0,1,1,-1.0,1,0,1,30
202300010062,4,1,1.0,1,1,-1.0,1,0,1,30
202300010063,4,1,1.0,2,1,-1.0,1,0,1,30
202300010063,4,1,-1.0,1,1,-1.0,1,0,1,30
202300010064,4,1,1.0,1,1,-1.0,2,0,1,30
202300010065,4,2,2.0,1,1,-1.0,1,0,1,50
202300010066,4,-1,1.0,1,1,-1.0,2,0,1,30
202300010066,4,1,2.0,2,1,-1.0,2,0,1,30
202300010067,3,3,4.0,1,1,-1.0,1,0,1,50
202300010068,3,2,2.0,1,1,-1.0,1,0,1,50
202300010069,3,3,4.0,1,1,-1.0,1,0,1,30
202300010070,4,1,1.0,1,1,-1.0,1,0,1,30
202300010071,4,1,4.0,1,1,-1.0,1,0,1,70
202300010072,4,2,2.0,2,1,-1.0,1,0,1,50
202300010073,4,-1,4.0,1,1,-1.0,1,0,1,70
202300010074,3,2,2.0,1,1,6.0,1,0,1,50
202300010075,4,1,4.0,1,1,-1.0,1,0,1,70
202300010076,3,2,2.0,3,2,5.0,1,0,1,80
202300010077,4,2,-1.0,1,1,-1.0,1,0,1,-1
202300010077,4,1,1.0,1,1,-1.0,1,0,1,30
202300010078,3,2,2.0,1,1,-1.0,1,0,1,80
202300010079,4,2,-1.0,1,1,-1.0,2,0,1,-1
202300010079,4,2,6.0,1,3,-1.0,2,0,1,30
202300010080,3,2,1.0,2,3,3.0,1,0,1,50
202300010080,3,2,-1.0,2,1,-1.0,1,0,1,-1
202300010081,4,1,1.0,1,1,-1.0,1,0,1,30
202300010082,3,2,2.0,1,1,5.5,1,0,1,80
202300010083,4,2,2.0,1,1,-1.0,2,0,1,30
202300010084,2,2,1.0,1,1,5.5,1,0,3,50
202300010085,4,2,4.0,1,1,-1.0,1,0,1,30
202300010086,2,2,2.0,1,3,7.0,2,0,3,80
202300010087,4,2,1.0,1,1,-1.0,1,0,1,30
202300010088,4,2,2.0,1,1,-1.0,1,0,1,50
202300010089,3,2,2.0,1,1,7.0,1,0,1,70
202300010090,4,-1,1.0,1,1,-1.0,1,0,1,30
202300010090,4,2,-1.0,1,1,-1.0,1,0,1,-1
202300010091,4,-1,1.0,1,1,-1.0,1,0,1,30
202300010092,3,2,2.0,1,1,5.0,1,5,1,50
202300010092,3,2,2.0,1,1,-1.0,1,0,1,50
202300010093,4,2,2.0,1,1,-1.0,1,0,1,50
202300010093,4,2,8.0,1,1,-1.0,1,0,1,50
202300010094,4,1,1.0,1,1,-1.0,1,0,1,30
202300010095,1,3,3.0,1,1,14.0,1,0,1,130
202300010096,4,2,4.0,1,1,-1.0,1,0,1,30
202300010097,1,2,3.0,1,1,10.0,1,0,1,130
202300010098,4,2,4.0,1,1,-1.0,1,0,5,30
202300010098,4,1,2.0,2,1,-1.0,1,0,5,30
202300010099,4,1,4.0,1,1,-1.0,1,0,1,50
202300010099,4,1,-1.0,1,1,-1.0,1,0,1,-1
202300010100,3,2,2.0,1,1,7.0,1,0,1,90
202300010100,3,2,2.0,-1,-1,-1.0,1,-1,1,80
202300010101,4,1,-1.0,1,1,-1.0,2,0,1,-1
202300010101,4,2,2.0,1,1,-1.0,2,0,1,30
202300010102,3,2,2.0,2,1,7.0,1,0,5,70
202300010103,4,2,6.0,1,1,-1.0,1,0,1,50
202300010103,4,2,4.0,2,1,-1.0,1,0,1,50
202300010104,4,1,1.0,2,1,-1.0,1,0,1,50
202300010105,4,2,2.0,1,1,-1.0,1,0,1,50
202300010106,3,2,2.0,1,3,4.5,1,0,1,80
202300010106,3,2,-1.0,1,1,-1.0,1,5,1,-1
202300010107,3,2,2.0,1,1,7.0,1,0,8,80
202300010108,3,1,2.0,1,1,-1.0,1,0,1,50
202300010109,3,2,2.0,1,1,5.5,1,0,1,50
202300010109,3,-1,2.0,1,1,5.5,1,0,1,50
202300010110,6,-1,-1.0,1,1,-1.0,2,0,8,30
202300010111,4,1,2.0,1,1,-1.0,1,0,1,30
202300010111,4,2,2.0,1,1,-1.0,1,0,1,30
202300010112,1,3,5.0,1,1,13.5,1,0,1,130
202300010113,4,1,2.0,1,1,-1.0,1,0,1,30
202300010113,4,3,-1.0,1,1,-1.0,1,0,1,-1
202300010114,2,2,4.0,1,1,12.0,1,6,1,70
202300010115,4,2,2.0,1,1,-1.0,2,9,1,50
202300010116,4,1,3.0,1,1,-1.0,2,-1,6,30
202300010117,4,2,2.0,1,1,-1.0,1,0,1,30
202300010118,3,2,2.0,1,1,7.0,1,0,1,50
202300010119,4,1,1.0,1,1,-1.0,1,0,1,30
202300010120,3,1,-1.0,1,1,-1.0,1,5,1,-1
202300010120,3,2,3.0,1,1,-1.0,1,0,1,50
202300010121,3,3,4.0,1,1,12.0,2,0,1,50
202300010122,4,2,2.0,1,1,-1.0,1,0,1,-1
202300010123,4,2,4.0,2,1,-1.0,1,0,5,30
202300010124,2,2,2.0,1,1,-1.0,1,0,1,50
202300010124,2,2,2.0,1,1,-1.0,1,0,1,30
202300010125,3,2,8.0,1,1,-1.0,1,0,8,50
202300010125,3,2,2.0,1,1,-1.0,1,0,8,50
202300010126,1,3,3.0,1,1,10.0,1,0,1,130
202300010127,4,1,-1.0,1,1,-1.0,1,0,1,-1
202300010127,4,1,2.0,1,1,-1.0,1,0,1,30
202300010128,3,2,2.0,2,3,-1.0,1,0,1,80
202300010129,3,-1,3.0,1,1,-1.0,1,0,1,50
202300010129,3,2,3.0,1,1,-1.0,1,0,1,50
202300010130,4,1,1.0,1,1,-1.0,1,0,1,50
202300010131,4,2,2.0,1,1,-1.0,1,0,1,50
202300010132,1,3,3.0,1,1,10.0,1,0,1,130
202300010133,4,2,2.0,1,1,-1.0,1,0,1,30
202300010134,3,2,2.0,1,1,-1.0,1,0,1,50
202300010135,3,2,2.0,1,4,5.0,1,0,1,80
202300010136,4,2,2.0,1,1,-1.0,1,0,1,50
202300010137,3,2,2.0,1,2,5.8,1,0,1,80
202300010138,1,3,2.0,1,1,10.0,1,0,3,130
202300010139,4,1,2.0,1,1,4.0,1,0,1,30
202300010139,4,1,1.0,1,1,-1.0,1,0,1,-1
202300010140,3,-1,2.0,1,1,-1.0,1,9,1,50
202300010140,3,2,2.0,1,1,-1.0,1,0,1,50
202300010141,3,2,2.0,1,1,7.0,2,0,1,50
202300010142,3,2,2.0,1,1,7.0,1,0,1,80
202300010142,3,2,2.0,1,1,-1.0,1,0,1,-1
202300010143,4,1,1.0,1,1,-1.0,1,9,8,50
202300010144,3,2,2.0,1,1,-1.0,2,0,1,50
202300010144,3,3,6.0,1,1,-1.0,2,0,1,50
202300010145,3,2,1.0,1,3,4.0,1,5,1,80
202300010146,3,2,2.0,2,1,-1.0,1,0,1,50
202300010146,3,2,-1.0,1,1,-1.0,1,5,1,-1
202300010147,3,-1,2.0,1,3,-1.0,2,0,1,70
202300010148,3,2,2.0,1,3,4.0,1,0,8,80
202300010149,3,3,5.0,1,1,-1.0,1,5,1,50
202300010150,2,1,2.0,1,1,10.0,1,0,1,110
202300010151,6,-1,-1.0,1,1,-1.0,1,0,8,-1
202300010152,4,2,2.0,1,1,-1.0,1,0,1,50
202300010153,4,2,2.0,1,1,-1.0,1,0,1,50
202300010154,3,3,4.0,1,1,-1.0,1,0,1,50
202300010154,3,2,2.0,1,1,-1.0,1,0,1,-1
202300010155,7,2,2.0,1,4,-1.0,1,0,3,80
202300010156,3,1,2.0,1,1,-1.0,2,0,1,-1
202300010156,3,1,2.0,1,3,-1.0,2,5,1,50
202300010157,2,2,4.0,1,1,-1.0,1,0,1,110
202300010158,3,2,2.0,1,2,5.0,6,0,1,80
202300010159,3,2,2.0,1,1,5.0,1,0,1,80
202300010160,4,2,2.0,1,1,-1.0,1,0,1,50
202300010160,4,2,2.0,4,1,-1.0,1,0,1,50
202300010161,3,2,2.0,1,1,-1.0,2,0,1,50
202300010162,4,2,2.0,1,1,-1.0,1,0,1,50
202300010163,3,2,2.0,1,1,7.0,1,0,1,80
202300010164,4,2,2.0,1,4,-1.0,1,0,1,50
202300010165,9,-1,1.0,1,1,-1.0,6,0,8,25
